Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
1.909057777E0,2.405085802E0,8.611768723E0,5.165506005E-1
1.918944913E0,2.883949518E0,8.638090134E0,2.413759828E-1
1.928831996E0,3.152244806E0,8.738887787E0,1.597209126E-1
1.938719079E0,3.195315599E0,8.726922989E0,2.700898647E-1
1.948606215E0,3.039483070E0,8.748458862E0,3.179463148E-1
1.958493298E0,2.788236618E0,8.743673325E0,3.323032558E-1
1.968380434E0,2.527119875E0,8.676374435E0,9.272187948E-2
1.978267517E0,2.304587364E0,8.678768158E0,-9.870393574E-2
1.988154600E0,2.201695919E0,8.858528137E0,-7.477571070E-2
1.998041736E0,2.299801588E0,9.002098083E0,4.965107143E-2
2.007928819E0,2.452942371E0,8.968598366E0,2.772683203E-1
2.017815954E0,2.656631231E0,8.901598930E0,4.686941206E-1
2.027703038E0,2.948555708E0,8.848957062E0,4.495515525E-1
2.037590173E0,3.300599813E0,8.880064011E0,6.314060688E-1
2.047477257E0,3.501596928E0,8.970991135E0,3.945166469E-1
2.057364392E0,3.700500250E0,9.090632439E0,3.969094455E-1
2.067251475E0,3.944568157E0,9.116953850E0,5.476573110E-1
2.077138559E0,3.951746702E0,8.949456215E0,5.500500798E-1
2.087025694E0,3.901497364E0,8.678768158E0,6.768696904E-1
2.096912777E0,3.729214191E0,8.532805443E0,8.327022791E-1
2.106799913E0,3.420240879E0,8.506484032E0,6.864410043E-1
2.116686996E0,3.096910715E0,8.573483467E0,6.553342938E-1
2.126574132E0,3.070589542E0,8.729315758E0,5.021936297E-1
2.136461215E0,3.279064417E0,8.894420624E0,6.098706722E-1
2.146348350E0,3.494418383E0,9.021240234E0,5.859424472E-1
2.156235434E0,3.714857101E0,9.303893089E0,6.385845542E-1
2.166122517E0,3.875176191E0,9.696315765E0,5.237290859E-1
2.176009652E0,3.863212109E0,9.600603104E0,4.016951025E-1
2.185896736E0,3.822534084E0,9.217452049E0,3.658027649E-1
2.195783871E0,3.882354736E0,8.925527573E0,-5.383851007E-3
2.205670954E0,4.085744858E0,8.810671806E0,-7.139584422E-1
2.215558090E0,4.483252525E0,8.762815475E0,-1.109073281E0
2.225445173E0,4.871188641E0,8.755637169E0,-1.302891970E0
2.235332309E0,4.962115765E0,8.813064575E0,-1.219143152E0
2.245219392E0,4.686642170E0,8.915956497E0,-7.666005492E-1
2.255106475E0,4.071387768E0,8.882456779E0,-1.752742529E-1
2.264993611E0,3.664607763E0,8.882456779E0,2.198405862E-1
2.274880694E0,3.894318819E0,9.088239670E0,-2.470589429E-1
2.284767829E0,4.739284515E0,9.416355133E0,-1.374676585E0
2.294654913E0,5.787939072E0,9.777671814E0,-2.282154560E0
2.304542048E0,6.455835342E0,9.983753204E0,-2.566900492E0
2.314429132E0,6.262016773E0,9.717850685E0,-2.377867460E0
2.324316267E0,5.790331841E0,9.162417412E0,-1.980359793E0
2.334203350E0,5.725725651E0,8.707481384E0,-1.827219248E0
2.344090486E0,5.902794361E0,8.599804878E0,-1.561615825E0
2.353977569E0,5.910272121E0,8.609375954E0,-1.037288666E0
2.363864652E0,5.649155140E0,8.784351349E0,7.118647546E-2
2.373751788E0,5.179862976E0,8.951848984E0,1.246660590E0
2.383638871E0,4.648356915E0,9.018847466E0,2.070389748E0
2.393526007E0,4.576572418E0,9.299106598E0,2.965604544E0
2.403413090E0,4.864010334E0,9.792028427E0,2.881855726E0
2.413300225E0,5.515157223E0,1.033549786E1,2.491825581E0
2.423187309E0,6.166304111E0,1.073779202E1,1.912463546E0
2.433074444E0,6.348158360E0,1.068514919E1,1.634596944E0
2.442961527E0,6.168696880E0,1.029960632E1,8.279166222E-1
2.452848663E0,6.393621922E0,1.011057281E1,2.748754919E-1
2.462735746E0,6.252445698E0,9.839884758E0,-7.187440991E-1
2.472622882E0,5.912664890E0,9.571888924E0,-1.259821177E0
2.482509965E0,5.529513836E0,9.133703232E0,-1.592722535E0
2.492397048E0,5.134399414E0,8.786744118E0,-2.382653236E0
2.502284184E0,4.787439823E0,8.748458862E0,-2.784946442E0
2.512171267E0,3.966103554E0,8.518448830E0,-2.263011932E0
2.522058402E0,3.451347589E0,8.264809608E0,-2.054836512E0
2.531945486E0,3.362813234E0,8.063512802E0,-1.540080428E0
2.541832621E0,3.599702597E0,7.824231148E0,-1.135394335E0
2.551719704E0,4.047459602E0,7.661519051E0,-1.180858016E0
2.561606840E0,4.447360039E0,7.555935860E0,-7.283154130E-1
2.571493923E0,4.641178608E0,7.407580853E0,-4.366901144E-2
2.581381059E0,4.806582451E0,7.457829952E0,2.437688112E-1
2.591268142E0,5.100899696E0,7.553543091E0,3.753740489E-1
2.601155277E0,5.371587753E0,7.565506935E0,4.304089844E-1
2.611042361E0,5.505585670E0,7.347760201E0,5.859424472E-1
2.620929496E0,5.486443043E0,7.014858723E0,4.399802685E-1
2.630816579E0,5.584548950E0,6.885646343E0,1.692921966E-1
2.640703663E0,5.857330799E0,7.206583500E0,2.572284266E-2
2.650590798E0,6.216553211E0,7.728518009E0,1.884347796E-1
2.660477934E0,6.041877270E0,8.063512802E0,-1.016949583E-2
2.670365017E0,5.407480240E0,8.193024635E0,-2.111666054E-1
2.680252100E0,4.804189682E0,8.283951759E0,-2.063809484E-1
2.690139236E0,4.313362122E0,8.429914474E0,-3.164508045E-1
2.700026319E0,3.314956665E0,8.561519623E0,-1.633101404E-1
2.709913454E0,2.225624084E0,8.707481384E0,2.820539773E-1
2.719800538E0,1.969292998E0,8.789136887E0,6.266204119E-1
2.729687673E0,2.342872381E0,8.848957062E0,4.040879309E-1
2.739574757E0,2.840878725E0,8.825029373E0,2.413759828E-1
2.749461892E0,3.188137054E0,8.559126854E0,2.318046987E-1
2.759348975E0,3.405884027E0,8.350951195E0,1.022931710E-1
2.769236111E0,3.633202076E0,8.228917122E0,1.166501045E-1
2.779123194E0,3.745963812E0,8.051548958E0,1.932204217E-1
2.789010329E0,3.451347589E0,7.936693668E0,4.160520434E-1
2.798897413E0,2.383550406E0,8.173882484E0,4.734797776E-1
2.808784548E0,8.464609981E-1,8.551948547E0,9.308080077E-1
2.818671632E0,-2.377867550E-1,8.798707962E0,1.675274968E0
2.828558767E0,-8.748757839E-1,8.853742599E0,2.142174482E0
2.838445850E0,-8.844470978E-1,8.705088615E0,2.319243431E0
2.848332986E0,-2.835494876E-1,8.472985268E0,2.101496458E0
2.858220069E0,7.100701332E-1,8.286344528E0,1.471885085E0
2.868107204E0,1.462014675E0,8.204988480E0,1.320838094E0
2.877994288E0,1.684547186E0,8.360522270E0,1.617847204E0
2.887881423E0,1.267896891E0,8.482556343E0,1.981855392E0
2.897768507E0,5.760720372E-1,8.580661774E0,2.326421738E0
2.907655642E0,-2.497508675E-1,8.499305725E0,2.587538481E0
2.917542725E0,-1.116550922E0,8.260024071E0,2.927319288E0
2.927429861E0,-1.786840320E0,7.946264744E0,2.932105064E0
2.937316944E0,-2.174776793E0,7.738089561E0,3.035295486E0
2.947204079E0,-2.088634968E0,7.601698399E0,2.743072033E0
2.957091163E0,-1.554736495E0,7.596613884E0,2.194816589E0
2.966978298E0,-9.442676306E-1,7.826623917E0,1.912463546E0
2.976865382E0,-7.094719410E-1,8.176275253E0,2.017747641E0
2.986752517E0,-8.099704385E-1,8.578269005E0,2.587538481E0
2.996639600E0,-1.114158034E0,8.848957062E0,2.554039001E0
3.006526736E0,-1.566700578E0,8.834600449E0,2.649751902E0
3.016413819E0,-2.119741678E0,8.520841599E0,2.810070992E0
3.026300954E0,-2.548356056E0,8.260024071E0,2.745464802E0
3.036188038E0,-2.734996319E0,8.128119469E0,2.386242390E0
3.046075173E0,-2.519642353E0,8.274380684E0,1.977069736E0
3.055962257E0,-2.002493382E0,8.563912392E0,1.692024708E0
3.065849392E0,-1.413560033E0,8.925527573E0,1.352243900E0
3.075736475E0,-1.164407372E0,9.299106598E0,2.067996979E0
3.085623611E0,-1.559522152E0,9.852148056E0,3.245863914E0
3.095510694E0,-2.349452734E0,1.035464096E1,4.031008720E0
3.105397829E0,-2.632104874E0,1.051286602E1,4.028615952E0
3.115284913E0,-2.167598248E0,1.038096237E1,4.131507397E0
3.125172048E0,-1.530808330E0,1.046261692E1,3.877868176E0
3.135059132E0,-1.229013562E0,1.057029438E1,3.851547241E0
3.144946267E0,-1.789233088E0,1.045065308E1,4.081258297E0
3.154833350E0,-2.933600664E0,1.063968563E1,4.598406792E0
3.164720486E0,-3.290430307E0,1.146550846E1,4.533800602E0
3.174607569E0,-2.292025089E0,1.194197941E1,3.102294445E0
3.184494704E0,-8.051848412E-1,1.183669567E1,2.087139606E0
3.194381788E0,1.211366430E-1,1.123579788E1,9.954141974E-1
3.204268923E0,2.216351926E-1,1.052243805E1,4.351946115E-1
3.214156007E0,-1.947159469E-1,1.001246738E1,2.868396044E-1
3.224043142E0,-6.664010882E-1,9.957432747E0,4.615156651E-1
3.233930225E0,-1.231406331E0,1.011535835E1,6.625127792E-1
3.243817361E0,-1.779661894E0,1.012253666E1,6.840481758E-1
3.253704444E0,-2.172383785E0,9.976574898E0,8.470591903E-1
3.263591579E0,-2.437987089E0,9.777671814E0,1.067198873E0
3.273478663E0,-2.600998163E0,9.370891571E0,1.146162033E0
3.283365798E0,-2.768495798E0,8.942276955E0,1.289731383E0
3.293252934E0,-2.912065268E0,8.523234367E0,1.409671664E0
3.303140017E0,-2.962314367E0,8.262416840E0,1.562812328E0
3.313027100E0,-2.938386202E0,8.279166222E0,1.708774447E0
3.322914236E0,-3.058027267E0,8.334200859E0,2.101496458E0
3.332801319E0,-3.221038342E0,8.288737297E0,2.379063845E0
3.342688454E0,-2.945564747E0,8.482556343E0,2.491825581E0
3.352575538E0,-1.899302959E0,8.963812828E0,2.257030010E0
3.362462673E0,-7.549355626E-1,9.356534958E0,1.742274046E0
3.372349809E0,2.063809521E-2,9.428318977E0,1.138983607E0
3.382236892E0,3.559323549E-1,9.306285858E0,5.237290859E-1
3.392124027E0,3.272185028E-1,9.109774590E0,3.370888829E-1
3.402011111E0,1.163510010E-1,8.954241753E0,3.897309899E-1
3.411898246E0,-7.507480681E-2,9.014061928E0,5.572285652E-1
3.421785329E0,-2.003988996E-2,9.258130074E0,7.606185079E-1
3.431672465E0,2.312064916E-1,9.447462082E0,7.654041648E-1
3.441559548E0,7.698906660E-1,9.770493507E0,1.088734269E0
3.451446684E0,1.052542806E0,1.003878784E1,1.064806104E0
3.461333767E0,1.040578723E0,1.006032372E1,9.403793216E-1
3.471220902E0,9.544371367E-1,9.825528145E0,1.349851131E0
3.481107986E0,6.885347366E-1,9.392427444E0,1.447956800E0
3.490995121E0,6.454638839E-1,9.188737869E0,1.438385487E0
3.500882204E0,8.201399446E-1,9.373284340E0,1.249053478E0
3.510769340E0,1.100399256E0,9.667601585E0,1.028913736E0
3.520656423E0,1.334895968E0,9.748957634E0,8.303094506E-1
3.530543559E0,1.505085468E0,9.796813965E0,6.912266612E-1
3.540430642E0,1.483550072E0,9.734601021E0,4.232304990E-1
3.550317777E0,1.588834286E0,9.648459435E0,9.990034252E-2
3.560204861E0,1.696511269E0,9.602995872E0,-7.956135273E-2
3.570091996E0,1.663011789E0,9.497711182E0,-4.845465720E-2
3.579979132E0,1.619940877E0,9.392427444E0,-5.324030295E-2
3.589866215E0,1.500299811E0,9.385248184E0,-6.759724021E-2
3.599753350E0,1.464407444E0,9.409176826E0,-4.127619043E-2
3.609640434E0,1.447657704E0,9.478569031E0,-1.322034448E-1
3.619527569E0,1.531406522E0,9.468997002E0,3.768695518E-2
3.629414652E0,1.756331801E0,9.449854851E0,1.286142170E-1
3.639301788E0,1.954936147E0,9.509675026E0,4.007977992E-2
3.649188871E0,2.031805515E0,9.579067230E0,2.772683203E-1
3.659076007E0,2.015055656E0,9.507282257E0,4.208376706E-1
3.668963090E0,2.005484581E0,9.358927727E0,2.868396044E-1
3.678850225E0,2.017448664E0,9.238986969E0,2.629113793E-1
3.688737309E0,1.890329838E0,9.171988487E0,5.117649436E-1
3.698624444E0,1.698904037E0,9.183952332E0,6.816553473E-1
3.708511527E0,1.512263894E0,9.219844818E0,8.303094506E-1
3.718398663E0,1.428515077E0,9.212666512E0,8.350951076E-1
3.728285798E0,1.514656782E0,9.231808662E0,9.475577474E-1
3.738172882E0,1.588834286E0,9.148059845E0,9.260223508E-1
3.748060017E0,1.617548108E0,9.100203514E0,8.183453679E-1
3.757947100E0,1.624726534E0,9.128917694E0,8.374879360E-1
3.767834236E0,1.646261930E0,9.112167358E0,9.332008362E-1
3.777721319E0,1.646261930E0,9.047561646E0,9.930213690E-1
3.787608454E0,1.722832322E0,8.994919777E0,8.973084688E-1
3.797495538E0,1.746760488E0,9.100203514E0,8.111668825E-1
3.807382673E0,1.799402595E0,9.229415894E0,8.446664214E-1
3.817269757E0,1.619940877E0,9.181559563E0,8.709874153E-1
3.827156892E0,1.349252820E0,9.085846901E0,8.709874153E-1
3.837044027E0,1.426122308E0,9.217452049E0,1.060020447E0
3.846931111E0,1.737189293E0,9.454640388E0,7.701897621E-1
3.856818246E0,1.966900229E0,9.535996437E0,5.691927075E-1
3.866705329E0,1.959721804E0,9.483354568E0,3.825525343E-1
3.876592465E0,1.835294962E0,9.332606316E0,2.581257522E-1
3.886479548E0,1.667797327E0,9.054739952E0,1.118644550E-1
3.896366684E0,1.533799291E0,8.858528137E0,4.160520434E-1
3.906253767E0,1.658226132E0,8.875278473E0,1.980060786E-1
3.916140902E0,2.043769598E0,8.932705879E0,3.529413417E-2
3.926027986E0,2.570489645E0,8.949456215E0,-1.322034448E-1
3.935915121E0,2.972483873E0,8.913563728E0,-3.885345757E-1
3.945802257E0,3.161816120E0,8.942276955E0,-4.076771438E-1
3.955689340E0,3.168994427E0,9.037990570E0,-1.465603858E-1
3.965576475E0,2.962912560E0,8.961420059E0,-2.303091735E-1
3.975463559E0,2.647060156E0,8.791529655E0,-1.010967568E-1
3.985350694E0,2.440978289E0,8.702695847E0,1.238285750E-1
3.995237777E0,2.469691992E0,8.736495018E0,2.796611488E-1
4.005124913E0,2.709273338E0,8.846564293E0,-1.082752272E-1
4.015012048E0,3.346063375E0,9.116953850E0,-7.570292354E-1
4.024899132E0,4.181457520E0,9.390034676E0,-1.592722535E0
4.034786267E0,4.986044407E0,9.399605751E0,-1.822433591E0
4.044673350E0,5.457729340E0,9.215059280E0,-1.865504384E0
4.054560486E0,5.507978439E0,8.911170959E0,-1.547258973E0
4.064447569E0,5.436193943E0,8.461020470E0,-1.113858938E0
4.074334704E0,5.493621826E0,8.207381248E0,-6.541379094E-1
4.084221788E0,5.555835247E0,8.120941162E0,-6.302096844E-1
4.094108923E0,5.658726215E0,8.085048676E0,-7.713862062E-1
4.103996059E0,5.668297768E0,8.257631302E0,-3.140579760E-1
4.113883142E0,5.744868279E0,8.578269005E0,2.820539773E-1
4.123770277E0,6.034698486E0,8.982954979E0,6.672984362E-1
4.133657361E0,6.678667068E0,9.538389206E0,1.201196909E0
4.143544496E0,7.303493023E0,1.007468033E1,1.670489311E0
4.153431579E0,7.279564857E0,1.010818005E1,1.763809443E0
4.163318715E0,6.874878407E0,9.734601021E0,2.245065928E0
4.173205850E0,6.405586243E0,9.308678627E0,2.532503605E0
4.183092934E0,6.384050846E0,9.219844818E0,2.458027124E0
4.192980069E0,6.642774582E0,9.445069313E0,2.324028969E0
4.202867152E0,6.623631954E0,9.564710617E0,2.065604210E0
4.212754288E0,6.235695839E0,9.435498238E0,1.861915112E0
4.222641423E0,5.912664890E0,9.143274307E0,1.629811287E0
4.232528507E0,5.787939072E0,8.980562210E0,1.565205097E0
4.242415590E0,5.967699528E0,8.870492935E0,1.201196909E0
4.252302725E0,6.250052929E0,8.709874153E0,6.744768620E-1
4.262189861E0,6.518348217E0,8.530412674E0,1.692921966E-1
4.272076944E0,6.513562202E0,8.525627136E0,-4.651049078E-1
4.281964079E0,6.218945980E0,8.535198212E0,-8.359923959E-1
4.291851163E0,5.790331841E0,8.449056625E0,-5.847460628E-1
4.301738298E0,5.325825214E0,8.348558426E0,-3.693920076E-1
4.311625434E0,4.933402061E0,8.123333931E0,-9.631111473E-2
4.321512517E0,4.645964146E0,7.874480247E0,2.389831543E-1
4.331399652E0,4.502394676E0,7.738089561E0,1.788634956E-1
4.341286736E0,4.729712963E0,7.819445133E0,2.509472668E-1
4.351173871E0,5.155934811E0,7.960621834E0,4.328017831E-1
4.361060954E0,5.383552074E0,8.015656471E0,5.763711333E-1
4.370948090E0,5.239683151E0,7.972586155E0,3.993022740E-1
4.380835225E0,4.885545731E0,8.018049240E0,2.003988922E-1
4.390722309E0,4.363611221E0,8.147261620E0,2.868396044E-1
4.400609444E0,4.028316975E0,8.264809608E0,5.333003402E-1
4.410496527E0,3.930211306E0,8.408378601E0,4.782654345E-1
4.420383663E0,3.848855257E0,8.573483467E0,2.174477577E-1
4.430270798E0,3.652344704E0,8.595019341E0,2.222333997E-1
4.440157882E0,3.200101137E0,8.561519623E0,2.222333997E-1
4.450045017E0,2.962912560E0,8.494520187E0,4.519443810E-1
4.459932100E0,3.154637575E0,8.537590981E0,5.117649436E-1
4.469819236E0,3.683750391E0,8.712266922E0,3.705884218E-1
4.479706371E0,4.171886444E0,8.769993782E0,1.812563092E-1
4.489593454E0,4.456931114E0,8.652446747E0,-5.383851007E-3
4.499480590E0,4.521537304E0,8.451449394E0,-1.974078640E-2
4.509367673E0,4.251148701E0,8.370093346E0,1.788634956E-1
4.519254809E0,3.561417341E0,8.312665939E0,3.394817114E-1
4.529141944E0,3.133102179E0,8.353343964E0,3.299104273E-1
4.539029027E0,2.898306370E0,8.508877754E0,2.413759828E-1
4.548916163E0,2.735594511E0,8.705088615E0,2.772683203E-1
4.558803246E0,2.488834620E0,8.736495018E0,2.075773627E-1
4.568690382E0,2.580060959E0,8.609375954E0,5.922235921E-2
4.578577517E0,2.960519791E0,8.420342445E0,-1.106680483E-1
4.588464600E0,3.408276796E0,8.413164139E0,-4.004986882E-1
4.598351736E0,3.820141315E0,8.556734085E0,-3.717848063E-1
4.608238819E0,3.851248026E0,8.523234367E0,-1.016949583E-2
4.618125954E0,3.652344704E0,8.606983185E0,3.011965454E-1
4.628013038E0,3.492025614E0,8.791529655E0,4.136592150E-1
4.637900173E0,2.551347256E0,8.736495018E0,3.801597059E-1
4.647787309E0,7.603194118E-1,8.683553696E0,6.457630396E-1
4.657674392E0,-3.242274821E-1,8.700303078E0,1.536491275E0
4.667561527E0,-5.802595019E-1,8.755637169E0,1.672882080E0
4.677448663E0,-3.200400248E-2,8.944669724E0,1.641775489E0
4.687335746E0,1.031007409E0,9.274879456E0,1.574776411E0
4.697222882E0,1.892722726E0,9.315856934E0,1.409671664E0
4.707109965E0,2.424228430E0,9.198308945E0,1.491027594E0
4.716997100E0,2.517548561E0,8.997312546E0,1.548455358E0
4.726884236E0,2.172981977E0,8.877671242E0,1.811665893E0
4.736771319E0,1.588834286E0,8.851349831E0,1.926820397E0
4.746658454E0,9.927222729E-1,9.006883621E0,1.996212244E0
4.756545538E0,-5.682953633E-3,9.085846901E0,1.869093537E0
4.766432673E0,-1.774876237E0,8.949456215E0,1.981855392E0
4.776319809E0,-2.971885681E0,8.796315193E0,2.422134638E0
4.786206892E0,-3.333501101E0,8.568697929E0,2.788535595E0
4.796094027E0,-3.014956474E0,8.518448830E0,2.683251381E0
4.805981163E0,-2.280060768E0,8.559126854E0,2.568396091E0
4.815868246E0,-1.564307809E0,8.549555779E0,2.357528448E0
4.825755382E0,-1.209870934E0,8.484949112E0,2.168495417E0
4.835642465E0,-1.178764224E0,8.408378601E0,2.209173441E0
4.845529600E0,-1.377368569E0,8.453842163E0,2.335993052E0
4.855416736E0,-1.760519266E0,8.444271088E0,2.352742910E0
4.865303819E0,-2.416451693E0,8.377271652E0,2.218744755E0
4.875190954E0,-2.907279491E0,8.298309326E0,2.472683191E0
4.885078038E0,-2.926422119E0,8.216953278E0,2.709572554E0
4.894965173E0,-2.629712105E0,8.427521706E0,2.465504646E0
4.904852309E0,-1.944766641E0,8.903991699E0,2.242672920E0
4.914739392E0,-1.614557028E0,9.229415894E0,2.242672920E0
4.924626527E0,-1.609771490E0,9.224630356E0,2.170888424E0
4.934513663E0,-1.741376638E0,8.927920341E0,2.127817631E0
4.944400746E0,-1.923231244E0,8.714659691E0,2.118246317E0
4.954287882E0,-1.834696770E0,8.746066093E0,2.053640127E0
4.964174965E0,-1.435095429E0,8.894420624E0,2.154138565E0
4.974062100E0,-1.140479088E0,9.071489334E0,1.792523265E0
4.983949236E0,-7.142575383E-1,9.198308945E0,1.924427629E0
4.993836319E0,-4.869394004E-1,9.574281693E0,2.402992249E0
5.003723454E0,-1.011266708E0,1.028764153E1,2.695215702E0
5.013610590E0,-2.342274189E0,1.097498035E1,3.482753277E0
5.023497673E0,-4.032504559E0,1.058225822E1,4.828416824E0
5.033384809E0,-5.851946831E0,9.337391853E0,5.465207100E0
5.043271892E0,-6.685247421E0,8.350951195E0,4.914558411E0
5.053159027E0,-5.787340641E0,8.499305725E0,4.275375843E0
5.063046163E0,-4.159324169E0,9.404391289E0,3.353540897E0
5.072933246E0,-2.756531715E0,1.010818005E1,2.599502802E0
5.082820382E0,-2.000100613E0,1.027328491E1,2.127817631E0
5.092707517E0,-2.220240355E0,1.026132107E1,1.873879194E0
5.102594600E0,-2.715853691E0,1.024696350E1,1.953141451E0
5.112481736E0,-2.950350285E0,1.010339451E1,2.022533417E0
5.122368819E0,-2.615355253E0,9.873683929E0,1.744666815E0
5.132255954E0,-1.877767563E0,9.653244972E0,1.306481123E0
5.142143090E0,-1.894517303E0,9.617352486E0,5.667998791E-1
5.152030173E0,-1.880160451E0,9.574281693E0,5.261218548E-1
5.161917309E0,-2.150848389E0,9.533603668E0,5.021936297E-1
5.171804444E0,-2.723032236E0,9.330213547E0,4.998008311E-1
5.181691527E0,-3.048455954E0,8.935098648E0,1.081555843E0
5.191578663E0,-2.991028309E0,8.499305725E0,1.440778375E0
5.201465798E0,-2.493022203E0,8.202595711E0,1.703988791E0
5.211352882E0,-1.691127419E0,8.132905006E0,1.804487348E0
5.221240017E0,-9.729815125E-1,8.252845764E0,1.948355794E0
5.231127100E0,-6.544370055E-1,8.477770805E0,1.680060625E0
5.241014236E0,-6.329016089E-1,8.683553696E0,2.094317913E0
5.250901371E0,-6.496513486E-1,8.889635086E0,2.194816589E0
5.260788454E0,-3.505485058E-1,9.399605751E0,2.350350142E0
5.270675590E0,7.328019291E-2,1.003639507E1,2.245065928E0
5.280562725E0,7.052844763E-1,1.052961636E1,1.601097465E0
5.290449809E0,1.296610713E0,1.047218800E1,1.002592683E0
5.300336944E0,1.478764415E0,1.012014389E1,6.026921868E-1
5.310224079E0,1.090828061E0,9.777671814E0,4.280161560E-1
5.320111163E0,6.287141442E-1,9.521639824E0,2.198405862E-1
5.329998298E0,4.779663086E-1,9.562317848E0,7.118647546E-2
5.339885382E0,5.617151260E-1,9.765707016E0,-2.213360928E-2
5.349772517E0,5.617151260E-1,9.911968231E0,-7.956135273E-2
5.359659652E0,6.813562512E-1,1.004357433E1,2.075773627E-1
5.369546736E0,7.555337548E-1,9.993324280E0,4.663013220E-1
5.379433871E0,8.754739761E-1,9.715457916E0,6.744768620E-1
5.389321007E0,1.059721351E0,9.437891006E0,8.518448472E-1
5.399208090E0,1.318146229E0,9.109774590E0,8.087740541E-1
5.409095225E0,1.674975872E0,8.908778191E0,6.601199508E-1
5.418982361E0,1.849651933E0,8.961420059E0,3.873381615E-1
5.428869444E0,1.919043779E0,8.982954979E0,-6.759724021E-2
5.438756579E0,1.907079697E0,9.121739388E0,1.884347796E-1
5.448643715E0,1.713261008E0,9.418747902E0,5.452644825E-1
5.458530798E0,1.397109270E0,9.557532310E0,8.685946465E-1
5.468417934E0,1.098006487E0,9.533603668E0,1.227517962E0
5.478305017E0,1.023828983E0,9.327820778E0,1.136590719E0
5.488192152E0,1.310967684E0,9.248558998E0,9.020941257E-1
5.498079288E0,1.655833244E0,9.461818695E0,7.007979155E-1
5.507966371E0,1.572084427E0,9.696315765E0,6.314060688E-1
5.517853507E0,1.102792144E0,9.827920914E0,7.247261405E-1
5.527740642E0,4.755735099E-1,9.799206734E0,4.710869491E-1
5.537627725E0,3.128615618E-1,9.713065147E0,3.346960545E-1
5.547514861E0,8.105686903E-1,9.562317848E0,3.203391433E-1
5.557401996E0,1.275075316E0,9.449854851E0,2.557329237E-1
5.567289079E0,1.603191137E0,9.370891571E0,-3.308077157E-1
5.577176215E0,1.823330879E0,9.375677109E0,-5.703890920E-1
5.587063350E0,1.615155339E0,9.454640388E0,-8.742775917E-1
5.596950434E0,1.045364380E0,9.480961800E0,-1.003789067E0
5.606837569E0,7.339983582E-1,9.555138588E0,-1.104287624E0
5.616724704E0,6.933203340E-1,9.602995872E0,-1.097109199E0
5.626611788E0,9.209375978E-1,9.638887405E0,-1.027717352E0
5.636498923E0,1.162612677E0,9.535996437E0,-9.631111026E-1
5.646386059E0,1.394716501E0,9.399605751E0,-1.051645517E0
5.656273142E0,1.732403636E0,9.378069878E0,-6.182455420E-1
5.666160277E0,1.787438512E0,9.253344536E0,-3.140579760E-1
5.676047361E0,1.706082582E0,9.057132721E0,1.453639716E-1
5.685934496E0,1.607976794E0,8.753244400E0,4.830510616E-1
5.695821632E0,1.694118381E0,8.690732002E0,4.878367186E-1
5.705708715E0,1.818545222E0,8.887242317E0,4.519443810E-1
5.715595850E0,1.842473388E0,9.162417412E0,2.724826932E-1
5.725482986E0,1.782652855E0,9.320642471E0,2.724826932E-1
5.735370069E0,1.746760488E0,9.287142754E0,3.275175989E-1
5.745257204E0,1.593619823E0,9.100203514E0,3.705884218E-1
5.755144340E0,1.382752419E0,8.884849548E0,1.501496136E-1
5.765031423E0,1.342074394E0,8.762815475E0,2.700898647E-1
5.774918559E0,1.765903115E0,8.908778191E0,3.107678294E-1
5.784805694E0,1.954936147E0,8.942276955E0,-4.127619043E-2
5.794692777E0,2.589632273E0,8.966205597E0,1.262213886E-1
5.804579913E0,3.041875839E0,8.889635086E0,9.990034252E-2
5.814467048E0,3.377170086E0,8.784351349E0,4.007977992E-2
5.824354132E0,3.410669565E0,8.506484032E0,-1.800599098E-1
5.834241267E0,3.757927895E0,8.549555779E0,-4.196412563E-1
5.844128402E0,4.188635826E0,8.832207680E0,-1.274178028E-1
5.854015486E0,4.483252525E0,9.231808662E0,-4.627120793E-1
5.863902621E0,4.995615482E0,9.653244972E0,-2.614158690E-1
5.873789757E0,5.275575638E0,9.792028427E0,-1.585244983E-1
5.883676840E0,5.165505886E0,9.823135376E0,-6.041877344E-2
5.893563975E0,4.567001343E0,9.507282257E0,-1.226321608E-1
5.903451111E0,4.183850288E0,9.066703796E0,3.768695518E-2
5.913338194E0,4.083351612E0,8.750851631E0,1.645065546E-1
5.923225329E0,4.375575542E0,8.700303078E0,1.238285750E-1
5.933112465E0,4.820939541E0,8.841778755E0,8.973085321E-3
5.942999548E0,4.990829945E0,8.920742035E0,1.094716340E-1
5.952886684E0,4.708177567E0,8.724530220E0,1.740778536E-1
5.962773819E0,4.229613304E0,8.484949112E0,3.050848842E-2
5.972660902E0,4.023531437E0,8.472985268E0,1.166501045E-1
5.982548038E0,3.879961967E0,8.614161491E0,3.873381615E-1
5.992435173E0,4.049852371E0,8.963812828E0,8.087740541E-1
6.002322257E0,4.102494240E0,9.409176826E0,9.140582681E-1
6.012209392E0,4.334897518E0,9.669994354E0,1.094716340E-1
6.022096527E0,4.653142929E0,9.681958199E0,-1.475474238E0
6.031983611E0,5.460122108E0,9.655637741E0,-2.368296146E0
6.041870746E0,6.372086525E0,9.579067230E0,-2.356332064E0
6.051757882E0,6.523133755E0,9.203095436E0,-2.105085611E0
