"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.185655151E1,1.370651841E0,-9.980001450E-1,-1.182179451E-1
5.186643880E1,2.040965080E0,-7.512722015E-1,-4.755337238E-1
5.187632614E1,2.138838291E0,-5.673942566E-1,-6.602396965E-1
5.188621343E1,1.958448768E0,-3.161802292E-1,-6.139600277E-1
5.189610072E1,1.591532946E0,-1.533985138E-2,-4.242458344E-1
5.190598802E1,1.160759330E0,4.282636642E-1,3.392269611E-1
5.191587531E1,7.419004440E-1,9.538688660E-1,1.265388012E0
5.192576260E1,4.864989519E-1,1.653915405E0,1.885439873E0
5.193564989E1,2.145787477E-1,2.114439011E0,2.676069975E0
5.194553718E1,-5.989410877E-1,1.824473381E0,4.052710533E0
5.195542453E1,-1.651884317E0,7.842035294E-1,4.393460274E0
5.196531182E1,-1.771833897E0,-1.413068771E-1,3.319067478E0
5.197519911E1,-5.598800182E-1,-1.065654755E-1,2.078901768E0
5.198508640E1,6.686632633E-1,7.140398026E-1,4.607019424E-1
5.199497369E1,7.858517170E-1,1.669292450E0,-3.831682205E-1
5.200486098E1,2.059482336E-1,2.219965935E0,-5.534795523E-1
5.201474828E1,-6.884887218E-1,2.122398376E0,-5.538994074E-1
5.202463562E1,-1.774568796E0,1.365364075E0,-2.165822983E-1
5.203452291E1,-2.692253590E0,3.902816772E-1,-6.702017784E-2
5.204441020E1,-3.012366295E0,-3.168869019E-1,-1.634640694E-1
5.205429750E1,-2.525047541E0,-5.247440338E-1,-4.430146217E-1
5.206418479E1,-1.636747122E0,-2.087850571E-1,-6.656506062E-1
5.207407208E1,-7.053707838E-1,1.712198257E-1,-5.013459921E-1
5.208395937E1,-8.113622665E-2,4.514684677E-1,2.662634850E-2
5.209384666E1,2.605359554E-1,5.765628815E-1,2.190291882E-1
5.210373400E1,5.751297474E-1,4.422864914E-1,2.940986156E-1
5.211362130E1,8.586897254E-1,1.294527054E-1,4.045395851E-1
5.212350859E1,8.479094505E-1,-3.155412674E-1,4.798352718E-1
5.213339588E1,8.860110044E-1,-6.346349716E-1,6.192185879E-1
5.214328317E1,8.163300157E-1,-5.060186386E-1,5.117424726E-1
5.215317046E1,5.470472574E-1,-2.032928467E-1,1.394718885E-1
5.216305776E1,1.169683933E-1,-4.331588745E-3,-1.472413540E-1
5.217294505E1,-2.348645926E-1,1.218986511E-2,-1.852040291E-1
5.218283239E1,-3.248829842E-1,8.103084564E-2,-1.305508614E-2
5.219271968E1,-3.525073528E-1,1.405239105E-1,-5.850160122E-2
5.220260697E1,-1.665143967E-1,4.595279694E-2,-2.737859488E-1
5.221249427E1,8.808922768E-2,-2.570047379E-1,-5.543931723E-1
5.222238156E1,1.434325576E-1,-5.870208740E-1,-6.335726976E-1
5.223226890E1,-6.157505512E-2,-7.368535995E-1,-6.285462379E-1
5.224215619E1,-2.751733065E-1,-6.496553421E-1,-6.123392582E-1
5.225204348E1,-5.506858230E-1,-5.457105637E-1,-4.684665203E-1
5.226193078E1,-8.760392070E-1,-3.273077011E-1,-1.531461477E-1
5.227181807E1,-1.180946350E0,-1.336746216E-1,9.409391880E-2
5.228170536E1,-1.263429880E0,-1.677217484E-1,8.266806602E-3
5.229159265E1,-1.034512043E0,-3.330926895E-1,5.786895752E-2
5.230147994E1,-9.318148494E-1,-4.666538239E-1,2.320492268E-2
5.231136729E1,-1.008206844E0,-5.226716995E-1,-1.962689161E-1
5.232125458E1,-1.025803924E0,-6.066055298E-1,-3.248691559E-3
5.233114187E1,-9.913100004E-1,-4.558334351E-1,2.861984968E-1
5.234102916E1,-7.130103111E-1,5.822753906E-2,5.472196341E-1
5.235091645E1,-6.463415623E-1,3.708667755E-1,2.697700262E-1
5.236080375E1,-5.694342852E-1,4.512739182E-1,1.068472862E-3
5.237069104E1,-3.315394819E-1,3.028974533E-1,-1.168859005E-1
5.238057838E1,-1.414191574E-1,-9.965133667E-2,-1.843391061E-1
5.239046567E1,-3.039300442E-1,-4.500379562E-1,-3.134691715E-2
5.240035296E1,-6.644881368E-1,-5.548057556E-1,8.597064018E-2
5.241024026E1,-5.710925460E-1,-4.886150360E-1,1.095539331E-1
5.242012755E1,-4.288464785E-2,-4.765472412E-1,-1.992750168E-1
5.243001484E1,4.461766481E-1,-4.230937958E-1,-3.963360786E-1
5.243990218E1,7.455475330E-1,-2.709817886E-1,-6.503966451E-1
5.244978947E1,7.886781096E-1,-5.852508545E-2,-4.704357386E-1
5.245967677E1,5.551851988E-1,2.236118317E-1,-2.387134433E-1
5.246956406E1,3.024286032E-2,2.739562988E-1,7.677394152E-2
5.247945135E1,-1.944956779E-1,9.678840637E-3,-2.650499344E-2
5.248933864E1,6.911760569E-2,-3.148775101E-1,-4.849305153E-1
5.249922598E1,3.201488256E-1,-4.654989243E-1,-1.940372288E-1
5.250911328E1,2.387841940E-1,-5.597009659E-1,9.483033419E-2
5.251900057E1,-1.316202879E-1,-4.519681931E-1,3.777372241E-1
5.252888786E1,-5.069562197E-1,-2.597570419E-1,3.998244405E-1
5.253877515E1,-5.838524699E-1,-8.358764648E-2,4.821980000E-1
5.254866250E1,-2.695437670E-1,6.198120117E-2,5.196180344E-1
5.255854979E1,8.013582230E-2,1.024246216E-1,6.210503578E-1
5.256843708E1,1.003586054E-1,-4.584884644E-2,4.973892570E-1
5.257832437E1,-4.865098000E-2,-1.675024033E-1,2.519395947E-1
5.258821166E1,3.669261932E-3,-1.290235519E-1,3.329056501E-2
5.259809900E1,1.397069693E-1,9.053134918E-2,-2.153423429E-2
5.260798630E1,3.257393837E-2,3.935861588E-1,1.217788458E-1
5.261787359E1,-5.062130690E-1,4.519596100E-1,3.305521905E-1
5.262776088E1,-1.114249945E0,3.269586563E-1,7.584916353E-1
5.263764817E1,-1.431810141E0,1.885786057E-1,9.720165133E-1
5.264753546E1,-1.255511522E0,5.959987640E-2,8.374503851E-1
5.265742281E1,-6.841064692E-1,9.581565857E-2,6.168053150E-1
5.266731010E1,-4.049892426E-1,1.380910873E-1,3.806076646E-1
5.267719739E1,-3.320155144E-1,2.078399658E-1,2.031886876E-1
5.268708468E1,-4.289257526E-1,2.959394455E-1,1.034863144E-1
5.269697197E1,-7.084170580E-1,4.223623276E-1,-1.465727389E-2
5.270685932E1,-9.031497240E-1,5.305662155E-1,-7.603570819E-2
5.271674661E1,-1.096022367E0,5.310640335E-1,-1.712632924E-1
5.272663390E1,-1.248137712E0,5.019292831E-1,-1.144870222E-1
5.273652119E1,-1.375767350E0,2.936229706E-1,-9.230612218E-2
5.274640848E1,-1.260240555E0,6.655120850E-2,2.168083191E-2
5.275629578E1,-1.207189441E0,-9.147834778E-2,2.352653444E-1
5.276618312E1,-1.234400272E0,-2.723474503E-1,6.414265633E-1
5.277607041E1,-1.341198444E0,-3.622665405E-1,8.766273260E-1
5.278595770E1,-1.625734210E0,-2.034645081E-1,7.288845778E-1
5.279584500E1,-1.854050994E0,8.929538727E-2,4.207105637E-1
5.280573229E1,-1.673984766E0,5.057897568E-1,-4.490069151E-1
5.281561963E1,-8.702566624E-1,1.036745071E0,-1.286429763E0
5.282550692E1,7.112026215E-2,1.542733192E0,-2.125803709E0
5.283539421E1,6.227045059E-1,2.144622803E0,-2.572295904E0
5.284528150E1,5.791969299E-1,2.234380722E0,-2.537729263E0
5.285516885E1,1.750755310E-1,1.716954231E0,-2.250573158E0
5.286505614E1,3.203821182E-2,1.131381989E0,-1.854008436E0
5.287494343E1,4.341840744E-2,7.687034607E-1,-1.539857388E0
5.288483072E1,1.058230400E-1,6.107053757E-1,-1.419346571E0
5.289471802E1,9.549617767E-3,5.203447342E-1,-1.488482356E0
5.290460536E1,9.720754623E-2,5.732603073E-1,-1.253915548E0
5.291449265E1,4.985795021E-1,6.773548126E-1,-1.136251330E0
5.292437994E1,1.015915871E0,6.523590088E-1,-1.010283589E0
5.293426723E1,1.454843998E0,4.485397339E-1,-8.158304691E-1
5.294415453E1,1.601892948E0,9.443473816E-2,-6.672013402E-1
5.295404187E1,1.520948887E0,-2.881698608E-1,-6.341531277E-1
5.296392916E1,1.301302910E0,-6.105818748E-1,-5.793269277E-1
5.297381645E1,9.767789841E-1,-8.269052505E-1,-7.481911778E-1
5.298370375E1,6.262865067E-1,-8.854284286E-1,-6.444276571E-1
5.299359104E1,4.080796242E-1,-7.738232613E-1,-2.574614286E-1
5.300347838E1,4.155640602E-1,-4.018168449E-1,1.094502658E-1
5.301336567E1,5.547952652E-1,8.281040192E-2,4.514138103E-1
5.302325296E1,4.746184349E-1,4.396266937E-1,7.282236814E-1
5.303314026E1,-3.672361374E-2,7.105975151E-1,8.325644135E-1
5.304302755E1,-3.665599823E-1,1.011010647E0,7.986958623E-1
5.305291489E1,-2.019381523E-1,1.291931629E0,6.244223118E-1
5.306280218E1,3.546366692E-1,1.397399426E0,3.234587312E-1
5.307268947E1,1.004658222E0,1.279561520E0,-4.111665487E-2
5.308257677E1,1.251285076E0,8.116364479E-1,-2.213218212E-1
5.309246411E1,1.170618534E0,1.785321236E-1,-1.952303648E-1
5.310235140E1,9.583339691E-1,-3.902554512E-1,1.135995984E-1
5.311223869E1,8.025512695E-1,-9.588532448E-1,6.429263949E-2
5.312212598E1,8.990387917E-1,-1.421560764E0,-7.192572951E-2
5.313201333E1,1.085148335E0,-1.718588352E0,5.798709393E-2
5.314190062E1,1.107447624E0,-1.864796638E0,4.080738723E-1
5.315178791E1,8.480043411E-1,-1.834162712E0,7.354303002E-1
5.316167520E1,3.125128746E-1,-1.665514469E0,9.807515144E-1
5.317156255E1,-5.059957504E-2,-1.519327164E0,1.195616245E0
5.318144984E1,2.479228973E-1,-1.300945282E0,1.033579946E0
5.319133713E1,8.963203430E-1,-7.878828049E-1,6.294607520E-1
5.320122442E1,1.388996124E0,-2.661314011E-1,3.078376055E-1
5.321111177E1,1.568020344E0,1.335754395E-1,7.085379958E-2
5.322099906E1,1.624470711E0,5.309410095E-1,-1.109168828E-1
5.323088635E1,1.241608620E0,7.175741196E-1,-1.194223762E-1
5.324077364E1,5.679459572E-1,6.720018387E-1,-1.259368956E-1
5.325066093E1,1.803088188E-1,5.417804718E-1,-1.298130155E-1
5.326054828E1,-5.808258057E-2,3.057975769E-1,2.519875765E-2
5.327043557E1,1.365423203E-2,8.629131317E-2,3.689469397E-2
5.328032286E1,2.369236946E-1,1.227636337E-1,-2.308143228E-1
5.329021020E1,3.968539238E-1,1.574172974E-1,-4.376635551E-1
5.330009750E1,5.678238869E-1,1.701374054E-1,-5.698499084E-1
5.330998479E1,6.438426971E-1,2.255516052E-1,-6.882501245E-1
5.331987208E1,4.782633781E-1,1.725368500E-1,-6.138882637E-1
5.332975942E1,1.657586098E-1,-4.979324341E-2,-4.302803576E-1
5.333964671E1,-1.492619514E-2,-9.374523163E-2,-4.744852483E-1
5.334953400E1,-7.563567162E-2,-8.253955841E-2,-4.589663148E-1
5.335942130E1,-2.887220383E-1,-8.499145508E-2,-5.611878633E-1
5.336930864E1,-9.285215139E-1,-2.336349487E-1,-4.781396091E-1
5.337919593E1,-1.715752602E0,-6.181316376E-1,-1.980024576E-2
5.338908322E1,-2.113579512E0,-8.134450912E-1,-3.392434120E-2
5.339897052E1,-1.335958242E0,-8.285741806E-1,-1.760509014E-1
5.340885786E1,3.129557371E-1,-7.564897537E-1,-7.277543545E-1
5.341874515E1,1.926446319E0,-6.597185135E-1,-1.181704164E0
5.342863244E1,2.773863554E0,-7.067241669E-1,-1.307667255E0
5.343851973E1,2.655762196E0,-9.050626755E-1,-1.006448269E0
5.344840708E1,2.129787445E0,-1.003643990E0,-6.053856611E-1
5.345829437E1,1.409507632E0,-1.037987709E0,-2.863069773E-1
5.346818166E1,5.491322279E-1,-8.929100037E-1,5.594372749E-2
5.347806900E1,-5.634965897E-1,-7.534160614E-1,1.913902760E-1
5.348795630E1,-1.307565928E0,-5.570735931E-1,2.369909286E-1
5.349784359E1,-1.209257841E0,-3.724937439E-1,-7.110118866E-2
5.350773088E1,-2.865617275E-1,-2.288236618E-1,-5.227488279E-1
5.351761822E1,8.459333181E-1,-2.029142380E-1,-6.654720306E-1
5.352750552E1,1.422788143E0,-2.598600388E-1,-7.494181395E-1
5.353739281E1,1.460901260E0,-2.572240829E-1,-5.547719002E-1
5.354728010E1,1.102445006E0,-2.961893082E-1,-1.306152344E-2
5.355716744E1,6.800518036E-1,-5.514450073E-1,7.278378010E-1
5.356705473E1,5.637234449E-1,-7.833471298E-1,8.899898529E-1
5.357694203E1,6.399081945E-1,-8.087968826E-1,1.194234133E0
5.358682937E1,7.356548309E-1,-8.369140625E-1,1.264560938E0
5.359671666E1,7.874630690E-1,-9.801712036E-1,7.586996555E-1
5.360660395E1,7.092249393E-1,-1.191389084E0,2.669038773E-1
5.361649130E1,7.233567238E-1,-1.249200821E0,-1.116158962E-1
5.362637859E1,7.559936047E-1,-1.203009605E0,-2.906985283E-1
5.363626588E1,6.056585312E-1,-1.085255146E0,-4.322631359E-1
5.364615317E1,5.814590454E-1,-8.023014069E-1,-7.925817966E-1
5.365604052E1,8.460516930E-1,-5.699167252E-1,-8.826674223E-1
5.366592781E1,1.060251713E0,-4.097375870E-1,-8.762140274E-1
5.367581510E1,8.697142601E-1,-4.139966965E-1,-7.410997152E-1
5.368570239E1,4.876282215E-1,-5.797290802E-1,-6.270167828E-1
5.369558973E1,4.368045330E-1,-8.848972321E-1,-6.000708342E-1
5.370547703E1,3.067443371E-1,-1.191147804E0,-5.670454502E-1
5.371536432E1,3.753194809E-1,-1.135937691E0,-3.438897133E-1
5.372525166E1,4.983329773E-1,-8.400249481E-1,-2.780604362E-2
5.373513895E1,3.437588215E-1,-4.412279129E-1,-1.945254803E-1
5.374502625E1,1.961395741E-1,-2.557754517E-2,1.548688412E-1
5.375491354E1,2.586305141E-1,1.836042404E-1,1.100740194E0
5.376480088E1,4.570887089E-1,5.596342087E-1,1.619148016E0
5.377468817E1,8.656203747E-1,1.158250809E0,2.084565639E0
5.378457546E1,7.110896111E-1,1.666316986E0,3.449913025E0
5.379446281E1,-6.815350056E-1,1.422426224E0,5.478850365E0
5.380435010E1,-2.528180361E0,3.802242279E-1,5.939763069E0
5.381423739E1,-3.138969898E0,-7.585020065E-1,5.225744247E0
5.382412473E1,-2.171447992E0,-5.121784210E-1,4.033758163E0
5.383401203E1,2.807593346E-2,1.182459831E0,1.695376158E0
5.384389932E1,2.147324562E0,3.130336761E0,-3.265573978E-1
5.385378661E1,2.608993292E0,4.079617500E0,-1.114712954E0
5.386367395E1,1.317417860E0,3.632658958E0,-1.123852611E0
5.387356125E1,-4.520981312E-1,2.166152954E0,-7.867588997E-1
5.388344859E1,-1.469393969E0,7.949104309E-1,-5.158509016E-1
5.389333588E1,-1.313431740E0,7.840061188E-2,-6.292338371E-1
5.390322317E1,-3.254752159E-1,-1.183185577E-1,-7.403802872E-1
5.391311046E1,5.615196228E-1,-1.417808533E-1,-9.854953885E-1
5.392299781E1,7.775169611E-1,-1.955528259E-1,-1.019906521E0
5.393288510E1,3.550152779E-1,-5.037584305E-1,-2.893955708E-1
5.394277239E1,-2.162389755E-1,-8.811197281E-1,6.268761158E-1
5.395265973E1,-6.434321404E-1,-1.174106598E0,5.343689919E-1
5.396254703E1,-9.422055483E-1,-1.284070015E0,7.690981627E-1
5.397243432E1,-9.144016504E-1,-1.171983719E0,8.097411394E-1
5.398232166E1,-5.316652060E-1,-6.791038513E-1,3.311315775E-1
5.399220895E1,-4.027366638E-3,-1.688899994E-1,-8.570075035E-3
5.400209625E1,2.614705563E-1,1.148004532E-1,-2.745611668E-1
5.401198359E1,-1.424252987E-1,9.858226776E-2,-5.752120018E-1
5.402187088E1,-7.190296650E-1,-2.500152588E-2,-5.694849491E-1
5.403175817E1,-1.270866871E0,-1.934337616E-1,-4.674993753E-1
5.404164552E1,-1.858118653E0,-3.195056915E-1,-4.126358032E-1
5.405153281E1,-2.181383133E0,-3.139657974E-1,-1.670004129E-1
5.406142010E1,-2.316548586E0,-1.683712006E-1,-1.803016663E-2
5.407130739E1,-2.380867243E0,-1.221313477E-1,4.099357128E-2
5.408119473E1,-1.541869164E0,-1.452980042E-1,1.069312096E-1
5.409108203E1,-3.200439811E-1,-1.766357422E-1,1.350436211E-1
5.410096937E1,8.393663764E-1,-8.159542084E-2,-2.391270399E-1
5.411085666E1,1.740122437E0,1.895952225E-1,-1.839778423E-1
5.412074395E1,2.013425350E0,4.235343933E-1,-3.883481026E-2
5.413063130E1,1.626835108E0,3.807334900E-1,-1.314310431E-1
5.414051859E1,1.178491831E0,1.761312485E-1,-3.152746558E-1
5.415040588E1,1.174965382E0,8.509063721E-2,-5.847706795E-1
5.416029322E1,1.276256561E0,3.095436096E-2,-7.210658193E-1
5.417018052E1,1.222940564E0,7.792472839E-2,-6.015592217E-1
5.418006781E1,1.172529578E0,2.304391861E-1,-6.233819723E-1
5.418995515E1,1.190582275E0,2.254209518E-1,-6.475673914E-1
5.419984244E1,1.053749323E0,1.085681915E-1,-6.026502252E-1
5.420972973E1,6.558718681E-1,-4.824542999E-2,-5.002885461E-1
5.421961708E1,1.481305510E-1,-1.135578156E-1,-3.782475591E-1
5.422950437E1,-1.946542263E-1,-8.032608032E-2,-3.012861013E-1
5.423939166E1,-4.315022826E-1,-2.274131775E-2,-2.929873765E-1
5.424927901E1,-4.496024847E-1,-7.936859131E-2,-3.691161573E-1
5.425916630E1,-2.117041647E-1,-1.664123535E-1,-4.220998287E-1
5.426905359E1,-2.252864838E-2,-2.576675415E-1,-2.922415733E-1
5.427894093E1,-2.005211413E-1,-3.078413010E-1,-1.403126121E-1
5.428882822E1,-5.235270262E-1,-4.102325439E-1,2.950507402E-2
5.429871552E1,-8.401430845E-1,-3.879470825E-1,1.434896588E-1
5.430860286E1,-1.228400707E0,-2.171964645E-1,1.091976762E-1
5.431849015E1,-1.353361607E0,-1.323003769E-1,3.127706051E-2
5.432837750E1,-1.253029585E0,-1.617059708E-1,-2.759397030E-2
5.433826479E1,-1.159867167E0,-2.121038437E-1,1.095439196E-1
5.434815208E1,-1.026172638E0,-3.169879913E-1,2.503973246E-1
5.435803942E1,-1.060022950E0,-4.881362915E-1,3.162164092E-1
5.436792671E1,-1.130980492E0,-5.700006485E-1,2.689143419E-1
5.437781401E1,-1.075267673E0,-5.578413010E-1,3.948255777E-1
5.438770135E1,-9.513592124E-1,-4.994392395E-1,4.417116046E-1
5.439758864E1,-7.696895599E-1,-4.305782318E-1,4.004821777E-1
5.440747593E1,-5.181881785E-1,-4.324569702E-1,3.939994574E-1
5.441736328E1,-2.331876755E-1,-4.286260605E-1,3.472993076E-1
5.442725057E1,4.701673985E-2,-3.477325439E-1,2.333205342E-1
5.443713786E1,2.154576778E-2,-2.616624832E-1,3.828105927E-1
5.444702520E1,-1.863580942E-1,-9.608840942E-2,3.618106842E-1
5.445691250E1,-3.848448992E-1,-8.247852325E-2,4.718363285E-1
5.446679984E1,-6.496061087E-1,-9.829521179E-2,4.887077510E-1
5.447668713E1,-6.878511906E-1,8.332729340E-2,2.296409607E-1
5.448657442E1,-4.320439100E-1,3.132686615E-1,4.038518667E-2
5.449646177E1,-1.522104740E-1,2.874689102E-1,-2.588760853E-1
5.450634906E1,3.826522827E-2,1.040210724E-1,-4.335171282E-1
5.451623640E1,3.044011593E-1,-1.238346100E-2,-4.549037516E-1
5.452612369E1,4.336996078E-1,-1.164827347E-1,-5.663290620E-1
5.453601098E1,2.242093086E-1,-5.449199677E-2,-6.142082214E-1
5.454589833E1,-1.739108562E-1,8.585166931E-2,-5.305042267E-1
5.455578562E1,-6.686094999E-1,2.142152786E-1,-2.946148515E-1
5.456567291E1,-9.955887794E-1,6.289482117E-1,-1.817707866E-1
5.457556026E1,-9.619520903E-1,9.722976685E-1,-5.036654323E-2
5.458544755E1,-6.601102352E-1,9.225015640E-1,-1.376304328E-1
5.459533489E1,-3.953206539E-1,7.348041534E-1,-6.418734789E-2
5.460522218E1,-3.505938053E-1,5.029602051E-1,4.011656344E-2
5.461510947E1,-4.729971886E-1,2.763032913E-1,3.249257803E-3
5.462499682E1,-6.435534954E-1,2.739677429E-1,-1.337633431E-1
5.463488411E1,-7.136867046E-1,3.513040543E-1,-2.885389924E-1
5.464477140E1,-8.137037754E-1,3.806314468E-1,-5.585655570E-1
5.465465875E1,-7.508840561E-1,3.093194962E-1,-1.342253089E0
5.466454604E1,-3.329803944E-1,5.677700043E-1,-1.822029948E0
5.467443338E1,-1.682519913E-2,1.026788712E0,-1.758075476E0
5.468432067E1,-1.244750023E-1,1.138982773E0,-1.442864895E0
5.469420802E1,-5.828974247E-1,8.521385193E-1,-1.305383205E0
5.470409531E1,-9.954960346E-1,4.934730530E-1,-1.123071074E0
5.471398260E1,-7.692701817E-1,5.181102753E-1,-8.485257626E-1
5.472386994E1,-1.092460155E-1,8.958902359E-1,-6.362670064E-1
5.473375723E1,4.847459793E-1,1.377320290E0,-7.610461712E-1
5.474364458E1,7.203569412E-1,1.891841888E0,-9.992090464E-1
5.475353187E1,7.256975174E-1,2.222524643E0,-8.491718769E-1
5.476341916E1,6.516733170E-1,2.244307518E0,-5.965579748E-1
5.477330650E1,7.164821625E-1,1.719758987E0,-4.467594922E-1
5.478319380E1,7.155089378E-1,9.825620651E-1,-1.809992492E-1
5.479308114E1,9.090361595E-1,3.649616241E-1,-1.657634974E-3
5.480296843E1,1.194633961E0,-1.052408218E-1,-4.466304183E-2
5.481285578E1,1.489751339E0,-2.620220184E-1,-4.873197377E-1
5.482274307E1,1.591332912E0,-3.139991760E-1,-8.049225807E-1
5.483263041E1,1.416406155E0,-4.608011246E-1,-7.533878684E-1
5.484251770E1,1.099924088E0,-5.697865486E-1,-5.625457168E-1
5.485240500E1,9.152808189E-1,-6.056628227E-1,-3.589343131E-1
5.486229234E1,8.838281631E-1,-5.723733902E-1,-2.847396433E-1
5.487217963E1,7.444949150E-1,-5.857706070E-1,-6.935635209E-2
5.488206692E1,5.246887207E-1,-5.985555649E-1,-3.215432167E-3
5.489195426E1,1.763572693E-1,-5.078949928E-1,7.974286377E-2
5.490184156E1,-2.345800400E-1,-3.778610229E-1,4.001347423E-1
5.491172890E1,-6.445598602E-1,-2.533226013E-1,6.844313145E-1
5.492161619E1,-6.352119446E-1,-3.425788879E-2,5.880376101E-1
5.493150354E1,-2.395262718E-1,1.899089813E-1,4.864006341E-1
5.494139083E1,1.636528969E-1,3.431653976E-1,4.082395434E-1
5.495127812E1,2.526221275E-1,3.111181259E-1,3.010954261E-1
5.496116546E1,1.644029617E-1,-6.062698364E-2,2.249448895E-1
5.497105281E1,2.036299706E-1,-4.933137894E-1,2.625558674E-1
5.498094010E1,4.920516014E-1,-7.352089882E-1,3.523753881E-1
5.499082739E1,8.727841377E-1,-7.579479218E-1,4.951611757E-1
5.500071473E1,9.295091629E-1,-7.804775238E-1,3.616211414E-1
5.501060203E1,6.143078804E-1,-8.452458382E-1,5.040074587E-1
5.502048937E1,5.658960342E-2,-8.527188301E-1,7.184250355E-1
5.503037666E1,-5.227994919E-1,-5.419607162E-1,7.340862751E-1
5.504026401E1,-7.350711823E-1,-1.681137085E-1,7.890127897E-1
5.505015130E1,-4.697227478E-1,2.819271088E-1,6.628868580E-1
5.506003859E1,7.396602631E-2,7.158470154E-1,3.814119697E-1
5.506992593E1,3.475885391E-1,7.976551056E-1,1.543539464E-1
5.507981322E1,3.316903114E-1,6.224765778E-1,-3.795841336E-2
5.508970057E1,-2.754087448E-1,3.811769485E-1,-1.387714744E-1
5.509958786E1,-9.915657043E-1,1.088171005E-1,-2.681050450E-2
5.510947520E1,-1.237242222E0,-1.943969727E-2,1.496099681E-1
5.511936250E1,-9.082703590E-1,1.633195877E-1,6.813277304E-2
5.512924984E1,-2.441926003E-1,5.288677216E-1,-2.884791791E-2
5.513913713E1,1.932795048E-1,6.597576141E-1,-2.562546730E-1
5.514902447E1,3.050665855E-1,4.499902725E-1,-1.563145816E-1
5.515891177E1,3.793454170E-2,5.856990814E-2,-3.436514735E-1
5.516879911E1,-2.218656540E-1,-1.592493057E-1,-4.839965105E-1
5.517868640E1,-4.424424171E-1,-3.221998215E-1,-5.099528432E-1
5.518857369E1,-5.589275360E-1,-4.758377075E-1,-6.838311553E-1
5.519846104E1,-2.508881092E-1,-5.224933624E-1,-4.164304733E-1
5.520834833E1,1.488077641E-1,-5.619668961E-1,-1.495742798E-1
5.521823567E1,3.008296490E-1,-5.331411362E-1,-7.359880209E-1
5.522812296E1,5.357387066E-1,-4.891824722E-1,-1.059419632E0
5.523801031E1,5.621169806E-1,-4.876232147E-1,-8.832815886E-1
5.524789760E1,5.250419378E-1,-3.657484055E-1,-8.325012922E-1
5.525778494E1,6.157251596E-1,-1.832332611E-1,-7.165239453E-1
5.526767223E1,9.020043612E-1,-2.427368164E-1,-5.126172900E-1
5.527755958E1,1.224399328E0,-4.302816391E-1,-5.272147059E-1
5.528744687E1,1.448231459E0,-6.867074966E-1,-5.282108784E-1
5.529733421E1,1.361314178E0,-8.621110916E-1,-4.246262312E-1
5.530722150E1,9.867278934E-1,-7.981424332E-1,-1.141877174E-1
5.531710885E1,5.244604945E-1,-6.820268631E-1,1.147646904E-1
5.532699614E1,3.499081731E-1,-6.124973297E-1,1.391415596E-1
5.533688348E1,5.173662901E-1,-6.690282822E-1,-1.375879049E-1
5.534677078E1,6.771258116E-1,-6.928930283E-1,2.742416859E-1
5.535665812E1,6.998041868E-1,-6.591529846E-1,2.257143259E-1
5.536654541E1,9.671737552E-1,-6.907396317E-1,1.822240353E-1
5.537643276E1,1.374323845E0,-9.821043015E-1,3.498003483E-1
5.538632005E1,1.382513523E0,-1.333396912E0,5.420746803E-1
5.539620739E1,1.192252874E0,-1.612001419E0,5.820000172E-1
5.540609468E1,1.034221053E0,-1.740103722E0,5.964810848E-1
5.541598197E1,1.247615695E0,-1.641504765E0,6.917307377E-1
5.542586932E1,1.372128248E0,-1.328581810E0,6.565227509E-1
5.543575661E1,1.065235734E0,-8.794879913E-1,7.578010559E-1
5.544564395E1,4.465105534E-1,-5.758714676E-1,6.687433720E-1
