Time (s),Gyroscope x (deg/s),Gyroscope y (deg/s),Gyroscope z (deg/s)
5.621685484E1,3.668137789E-1,8.536590636E-2,6.471926570E-1
5.622674213E1,3.662029207E-1,1.342336833E-1,6.490252018E-1
5.623662947E1,3.588727713E-1,1.904316396E-1,6.252021790E-1
5.624651682E1,3.570402265E-1,2.050919682E-1,6.062659025E-1
5.625640411E1,3.631486893E-1,1.794363856E-1,6.270347238E-1
5.626629145E1,3.619270027E-1,1.672194302E-1,6.936170459E-1
5.627617874E1,3.448232710E-1,2.075353563E-1,7.925743461E-1
5.628606609E1,3.387148082E-1,2.032594234E-1,9.831586480E-1
5.629595338E1,3.527642787E-1,2.240282297E-1,1.127318621E0
5.630584072E1,3.356605768E-1,5.502206683E-1,1.007592559E0
5.631572802E1,2.831276953E-1,6.510104537E-1,8.988617659E-1
5.632561536E1,2.238755226E-1,5.691569448E-1,8.591566682E-1
5.633550270E1,2.086043358E-1,5.593833923E-1,8.316685557E-1
5.634539000E1,2.092151791E-1,5.435013771E-1,8.347227573E-1
5.635527734E1,1.847812980E-1,4.701996744E-1,8.927532434E-1
5.636516463E1,1.615691036E-1,3.767400384E-1,9.910996556E-1
5.637505197E1,1.652341783E-1,3.260397315E-1,1.081505060E0
5.638493927E1,1.969982386E-1,2.814478874E-1,1.142589808E0
5.639482661E1,2.214321345E-1,2.075353563E-1,1.159693480E0
5.640471395E1,2.189887464E-1,1.525591016E-1,1.145644069E0
5.641460124E1,2.037175596E-1,1.226275861E-1,1.124875188E0
5.642448859E1,2.189887464E-1,1.049130186E-1,1.094332814E0
5.643437588E1,2.415900975E-1,9.452861547E-2,1.065623045E0
5.644426322E1,2.409792393E-1,1.360662282E-1,1.041189194E0
5.645415057E1,2.116585821E-1,1.959292591E-1,1.024696231E0
5.646403786E1,1.902789176E-1,1.855448484E-1,1.032026410E0
5.647392520E1,1.933331639E-1,1.085781008E-1,1.070509791E0
5.648381250E1,1.927223057E-1,1.023169141E-2,1.105938911E0
5.649369984E1,1.450762302E-1,-9.483403713E-2,1.107160687E0
5.650358718E1,8.765657991E-2,-1.864611208E-1,1.061957955E0
5.651347447E1,1.291942000E-1,-2.829749882E-1,1.000873208E0
5.652336182E1,2.538070381E-1,-4.081986845E-1,9.886562824E-1
5.653324911E1,3.399364948E-1,-5.358657837E-1,1.032637239E0
5.654313645E1,3.362714052E-1,-6.213843822E-1,1.068066478E0
5.655302375E1,3.063398898E-1,-6.696413159E-1,1.055849433E0
5.656291109E1,3.093941510E-1,-6.806365848E-1,1.003927469E0
5.657279843E1,3.222219348E-1,-6.610894203E-1,9.471186996E-1
5.658268572E1,3.240544796E-1,-6.146650314E-1,9.031376839E-1
5.659257307E1,3.008422852E-1,-5.132644176E-1,8.640434742E-1
5.660246041E1,2.672456801E-1,-3.660502136E-1,8.273926377E-1
5.661234770E1,2.305948436E-1,-2.078407854E-1,8.029587269E-1
5.662223505E1,1.780619770E-1,-2.275406010E-2,7.840224504E-1
5.663212234E1,1.194206402E-1,1.592784226E-1,7.473716140E-1
5.664200968E1,6.688777357E-2,2.906105816E-1,7.107207775E-1
5.665189703E1,2.229592577E-2,3.376458287E-1,6.991146803E-1
5.666178432E1,-3.359660041E-3,3.229855001E-1,6.893411279E-1
5.667167166E1,-2.535016090E-2,2.765611112E-1,6.478035450E-1
5.668155895E1,-6.872031838E-2,2.069245130E-1,5.775560737E-1
5.669144630E1,-1.334701329E-1,1.452289373E-1,4.883723855E-1
5.670133364E1,-1.988307834E-1,7.070557028E-2,3.973561525E-1
5.671122093E1,-2.171562016E-1,-1.603474095E-2,3.252761662E-1
5.672110828E1,-1.731752008E-1,-9.361234307E-2,2.837385535E-1
5.673099557E1,-1.078145429E-1,-1.577513069E-1,2.825168669E-1
5.674088291E1,-6.077930331E-2,-2.102841735E-1,3.100049794E-1
5.675077026E1,-2.840439789E-2,-2.396048307E-1,3.466558158E-1
5.676065755E1,4.581354558E-3,-2.652604282E-1,3.759764731E-1
5.677054489E1,4.184303805E-2,-3.214583695E-1,4.010212123E-1
5.678043223E1,8.643488586E-2,-3.776563108E-1,4.010212123E-1
5.679031953E1,1.273616552E-1,-4.295783341E-1,3.545968235E-1
5.680020687E1,1.579040140E-1,-4.796678126E-1,2.623589039E-1
5.681009421E1,1.872246861E-1,-5.132644176E-1,1.462979168E-1
5.681998150E1,2.269297540E-1,-4.973823726E-1,3.512371704E-2
5.682986885E1,2.672456801E-1,-4.601207078E-1,-4.306473210E-2
5.683975614E1,2.806843221E-1,-4.204156399E-1,-7.666133344E-2
5.684964348E1,2.580829561E-1,-3.416163325E-1,-4.978405312E-2
5.685953083E1,2.018850148E-1,-1.876828223E-1,-1.068982668E-2
5.686941812E1,1.139230132E-1,2.550287358E-2,-1.924168877E-2
5.687930546E1,1.863084175E-2,2.319692522E-1,-1.004843712E-1
5.688919281E1,-7.177454978E-2,3.804051280E-1,-2.507528067E-1
5.689908010E1,-1.609582454E-1,4.928010404E-1,-4.395045936E-1
5.690896744E1,-2.507528067E-1,6.180247068E-1,-6.423059106E-1
5.691885473E1,-3.319954872E-1,7.457681298E-1,-8.286142945E-1
5.692874208E1,-4.022429287E-1,8.343409896E-1,-1.010723114E0
5.693862942E1,-4.706578255E-1,8.868738413E-1,-1.212302685E0
5.694851676E1,-5.464028716E-1,9.565104246E-1,-1.454809070E0
5.695840406E1,-6.306998134E-1,1.020038605E0,-1.717473388E0
5.696829140E1,-7.125533223E-1,1.052413464E0,-1.959368944E0
5.697817869E1,-7.663078904E-1,1.076847315E0,-2.157894373E0
5.698806604E1,-8.182299137E-1,1.067684650E0,-2.299610853E0
5.699795338E1,-8.701519370E-1,1.001713157E0,-2.390016317E0
5.700784072E1,-9.098569751E-1,9.039775729E-1,-2.463317871E0
5.701772802E1,-9.263498783E-1,7.909708619E-1,-2.551890850E0
5.702761536E1,-9.141329527E-1,6.858287454E-1,-2.677725315E0
5.703750270E1,-9.098569751E-1,5.972558856E-1,-2.853038549E0
5.704739000E1,-9.440644383E-1,4.952444136E-1,-3.029573441E0
5.705727734E1,-9.990406632E-1,3.565820754E-1,-3.135860682E0
5.706716468E1,-1.038745761E0,2.399102598E-1,-3.170679092E0
5.707705197E1,-1.065623045E0,1.885990947E-1,-3.169457436E0
5.708693932E1,-1.088835239E0,1.806580722E-1,-3.155407906E0
5.709682661E1,-1.108993173E0,2.069245130E-1,-3.144412518E0
5.710671395E1,-1.115712523E0,2.319692522E-1,-3.155407906E0
5.711660130E1,-1.105328083E0,2.228065431E-1,-3.190226078E0
5.712648864E1,-1.069288135E0,1.580567211E-1,-3.221379280E0
5.713637593E1,-1.019809484E0,1.817270555E-2,-3.201221466E0
5.714626328E1,-9.764393568E-1,-1.449235082E-1,-3.137693405E0
5.715615062E1,-9.550597072E-1,-2.786990702E-1,-3.054007292E0
5.716603791E1,-9.440644383E-1,-3.800997138E-1,-2.926340103E0
5.717592526E1,-8.994725943E-1,-4.326325655E-1,-2.750416040E0
5.718581260E1,-8.151756525E-1,-4.643966258E-1,-2.568383694E0
5.719569989E1,-7.321004272E-1,-5.120427012E-1,-2.399178982E0
5.720558723E1,-6.496360302E-1,-5.383091569E-1,-2.217757225E0
5.721547458E1,-5.421269536E-1,-5.468609929E-1,-2.005793333E0
5.722536187E1,-4.065188468E-1,-5.602996349E-1,-1.749848366E0
5.723524921E1,-2.800734639E-1,-5.499152541E-1,-1.451754808E0
5.724513656E1,-1.866138428E-1,-5.279247165E-1,-1.126173258E0
5.725502385E1,-9.132166207E-2,-4.876088202E-1,-7.889092565E-1
5.726491119E1,3.451287001E-2,-4.100312293E-1,-4.541649222E-1
5.727479854E1,1.835595965E-1,-3.153499067E-1,-1.334701329E-1
5.728468583E1,3.362714052E-1,-2.426590770E-1,1.524063945E-1
5.729457317E1,5.104392171E-1,-1.956238300E-1,4.205683470E-1
5.730446052E1,7.352310419E-1,-1.968455315E-1,7.040014863E-1
5.731434786E1,8.952730298E-1,-2.670929730E-1,9.617789984E-1
5.732423515E1,9.026032090E-1,-3.587200642E-1,1.036302328E0
5.733412250E1,6.839198470E-1,-4.460712075E-1,8.200624585E-1
5.734400984E1,4.090386033E-1,-4.063661397E-1,4.602734149E-1
5.735389718E1,4.517979026E-1,-2.793098986E-1,2.458660156E-1
5.736378447E1,7.633299828E-1,-2.341072112E-1,2.764083743E-1
5.737367182E1,9.435299635E-1,-1.913478971E-1,4.492781460E-1
5.738355916E1,8.940513134E-1,-2.053973973E-1,6.111527085E-1
5.739344645E1,7.767686248E-1,-3.483356535E-1,6.789567471E-1
5.740333380E1,6.411605477E-1,-5.138752460E-1,6.893411279E-1
5.741322114E1,4.743992388E-1,-5.486935377E-1,6.740699410E-1
5.742310848E1,3.576510847E-1,-4.656183124E-1,6.239804626E-1
5.743299578E1,3.362714052E-1,-3.819322586E-1,5.427377820E-1
5.744288312E1,3.674246371E-1,-3.135173619E-1,4.370612204E-1
5.745277046E1,3.894914687E-1,-2.322746664E-1,3.277195692E-1
5.746265776E1,3.662029207E-1,-1.455343664E-1,2.476985604E-1
5.747254510E1,3.148917556E-1,-8.750387281E-2,2.281514555E-1
5.748243244E1,2.831276953E-1,-5.512896553E-2,2.733541429E-1
5.749231979E1,2.922904193E-1,3.222219273E-2,3.680354655E-1
5.750220708E1,3.155026138E-1,1.971509457E-1,5.195255876E-1
5.751209442E1,2.996205688E-1,3.889569938E-1,7.107207775E-1
5.752198177E1,2.525853515E-1,5.893148780E-1,8.719844818E-1
5.753186911E1,2.177670449E-1,7.555416822E-1,9.568922520E-1
5.754175640E1,1.817270666E-1,7.818081379E-1,9.770501852E-1
5.755164375E1,1.933331639E-1,7.158366442E-1,9.367342591E-1
5.756153109E1,2.501419485E-1,6.125270724E-1,8.463288546E-1
5.757141843E1,2.825168669E-1,5.722111464E-1,7.314895988E-1
5.758130572E1,2.776300907E-1,5.795413256E-1,6.221479177E-1
5.759119307E1,2.648022771E-1,5.850389600E-1,5.439594984E-1
5.760108041E1,2.434226274E-1,5.679352283E-1,5.097520351E-1
5.761096776E1,2.281514555E-1,5.263976455E-1,5.091412067E-1
5.762085505E1,2.263189107E-1,4.433223903E-1,5.042544007E-1
5.763074239E1,2.079934925E-1,3.242071867E-1,5.018110275E-1
5.764062973E1,1.682884246E-1,2.319692522E-1,5.262449384E-1
5.765051708E1,1.371352077E-1,2.044811249E-1,5.653391480E-1
5.766040437E1,1.310267299E-1,2.228065431E-1,5.989357233E-1
5.767029171E1,1.114796251E-1,2.619007528E-1,6.227588058E-1
5.768017906E1,8.704573661E-2,3.211529553E-1,6.184828281E-1
5.769006640E1,8.948912472E-2,3.486410677E-1,5.781669021E-1
5.769995369E1,1.096470803E-1,3.223746419E-1,5.244123936E-1
5.770984104E1,1.236965731E-1,2.338017821E-1,4.810422063E-1
5.771972838E1,1.181989461E-1,1.293469071E-1,4.682144225E-1
5.772961572E1,1.090362370E-1,2.855710872E-2,4.938700199E-1
5.773950307E1,1.090362370E-1,-3.619270027E-2,5.372401476E-1
5.774939036E1,1.139230132E-1,-9.483403713E-2,5.714476109E-1
5.775927770E1,1.456870735E-1,-1.748550236E-1,5.854970813E-1
5.776916505E1,1.939440072E-1,-2.298312783E-1,5.873296261E-1
5.777905239E1,2.226538211E-1,-2.090624720E-1,5.983248949E-1
5.778893968E1,2.293731421E-1,-1.027750522E-1,6.227588058E-1
5.779882703E1,2.226538211E-1,4.566083103E-2,6.636855602E-1
5.780871437E1,2.086043358E-1,1.623326540E-1,7.272136807E-1
5.781860171E1,1.994416267E-1,2.325800955E-1,7.748597264E-1
5.782848906E1,2.086043358E-1,2.399102598E-1,7.724163532E-1
5.783837635E1,2.189887464E-1,1.690519750E-1,7.351546884E-1
5.784826369E1,2.189887464E-1,5.482354015E-2,6.862868667E-1
5.785815104E1,2.208212912E-1,-2.947338112E-2,6.410841942E-1
5.786803838E1,2.397575527E-1,-6.306997687E-2,6.252021790E-1
5.787792572E1,2.678565085E-1,-6.429167092E-2,6.465818286E-1
5.788781302E1,2.702999115E-1,-5.024218559E-2,6.917845011E-1
5.789770036E1,2.519744933E-1,-2.397575416E-2,7.394306064E-1
5.790758770E1,2.489202619E-1,-8.704573847E-3,7.821899056E-1
5.791747505E1,2.501419485E-1,-3.817795310E-3,8.139539957E-1
5.792736239E1,2.550287247E-1,4.123218823E-3,8.389987350E-1
5.793724968E1,2.764083743E-1,1.450762246E-2,8.750386834E-1
5.794713703E1,2.892361879E-1,1.328592747E-2,9.251281619E-1
5.795702437E1,2.935121059E-1,2.901524538E-3,9.642223716E-1
5.796691171E1,3.002314270E-1,-8.093725890E-3,9.715525508E-1
5.797679906E1,2.825168669E-1,-2.153236605E-2,9.501729012E-1
5.798668640E1,2.556395829E-1,-4.230117425E-2,9.324583411E-1
5.799657369E1,2.250972092E-1,-3.802524135E-2,9.630007148E-1
5.800646104E1,1.743968874E-1,6.459710002E-2,1.040578246E0
5.801634838E1,1.236965731E-1,2.191414535E-1,1.120599270E0
5.802623572E1,1.084253863E-1,3.681881726E-1,1.170688748E0
5.803612307E1,1.218640283E-1,4.506525695E-1,1.203063726E0
5.804601041E1,1.279724985E-1,4.634803534E-1,1.226275921E0
5.805589770E1,1.151447073E-1,4.482091665E-1,1.227497578E0
5.806578505E1,8.521319181E-2,4.274403751E-1,1.218945742E0
5.807567239E1,4.489727318E-2,4.372139275E-1,1.190846682E0
5.808555973E1,6.413896102E-3,4.818057716E-1,1.127318621E0
5.809544708E1,-7.024743594E-3,5.111264586E-1,1.052184463E0
5.810533442E1,-2.657185495E-2,5.349494815E-1,1.014922738E0
5.811522171E1,-8.521319181E-2,5.832064152E-1,1.050351858E0
5.812510906E1,-1.469087601E-1,6.033644080E-1,1.142589808E0
5.813499640E1,-1.181989461E-1,5.508314967E-1,1.246433854E0
5.814488374E1,1.313321572E-2,4.017847776E-1,1.334395885E0
5.815477109E1,1.469087601E-1,1.421747059E-1,1.390593767E0
5.816465843E1,2.379250079E-1,-1.119377613E-1,1.392426372E0
5.817454572E1,3.136700690E-1,-3.019112647E-1,1.327676535E0
5.818443307E1,3.698680103E-1,-5.016583204E-1,1.208561301E0
5.819432041E1,3.692571819E-1,-6.904101372E-1,1.072342396E0
5.820420776E1,3.167243004E-1,-8.309049606E-1,9.831586480E-1
5.821409510E1,2.464768738E-1,-9.023740888E-1,8.921424150E-1
5.822398244E1,1.786728203E-1,-9.860602021E-1,7.858549953E-1
5.823386979E1,1.340809762E-1,-1.105786204E0,6.807892919E-1
5.824375713E1,9.743013978E-2,-1.194969893E0,5.818319917E-1
5.825364447E1,4.306473210E-2,-1.248113632E0,5.115845799E-1
5.826353176E1,-1.801999472E-2,-1.240172625E0,5.012001991E-1
5.827341911E1,-7.116370648E-2,-1.147323847E0,5.897729993E-1
5.828330645E1,-1.120904684E-1,-9.762866497E-1,7.522584200E-1
5.829319380E1,-1.530172378E-1,-8.015843034E-1,9.208522439E-1
5.830308114E1,-1.957765520E-1,-6.635328531E-1,1.033248186E0
5.831296848E1,-2.226538211E-1,-5.890094638E-1,1.051573515E0
5.832285583E1,-2.208212912E-1,-5.822901726E-1,9.837695360E-1
5.833274317E1,-1.927223057E-1,-5.737382770E-1,8.817580342E-1
5.834263052E1,-1.408002973E-1,-5.053234100E-1,7.815790772E-1
5.835251781E1,-9.009996802E-2,-3.819322586E-1,6.765133142E-1
5.836240515E1,-5.589252338E-2,-2.438807636E-1,5.464028716E-1
5.837229250E1,-4.123219103E-2,-1.577513069E-1,4.034646153E-1
5.838217984E1,-4.001049697E-2,-1.174353883E-1,2.593046725E-1
5.839206718E1,-4.978405312E-2,-5.818320066E-2,1.053711548E-1
5.840195453E1,-6.749862432E-2,2.000524849E-2,-4.062134400E-2
5.841184187E1,-8.338065445E-2,1.024696305E-1,-1.603474021E-1
5.842172921E1,-8.338065445E-2,1.702736765E-1,-2.446443290E-1
5.843161656E1,-7.605048269E-2,1.806580722E-1,-2.861819267E-1
5.844150390E1,-7.055285573E-2,1.525591016E-1,-3.081724346E-1
5.845139124E1,-6.994201243E-2,1.495048702E-1,-3.124483824E-1
5.846127854E1,-6.933116168E-2,1.910424829E-1,-2.696890533E-1
5.847116588E1,-7.543963939E-2,2.276933193E-1,-1.884463727E-1
5.848105322E1,-9.009996802E-2,2.551814318E-1,-1.139230132E-1
5.849094057E1,-1.041494608E-1,2.790044844E-1,-9.132166207E-2
5.850082791E1,-1.328592747E-1,2.967190444E-1,-1.469087601E-1
5.851071526E1,-1.805053651E-1,3.339807391E-1,-2.648022771E-1
5.852060260E1,-2.312056869E-1,3.767400384E-1,-3.955236077E-1
5.853048994E1,-2.599155009E-1,4.005630910E-1,-5.018110275E-1
5.854037729E1,-2.764083743E-1,4.475983381E-1,-6.001574397E-1
5.855026463E1,-3.038965166E-1,5.288410187E-1,-7.266027927E-1
5.856015197E1,-3.429907262E-1,5.734328628E-1,-8.506048322E-1
5.857003932E1,-3.802524209E-1,5.221216679E-1,-9.116895199E-1
5.857992661E1,-4.132381678E-1,4.188885093E-1,-9.269607067E-1
5.858981400E1,-4.474456310E-1,3.333698809E-1,-9.508601427E-1
5.859970130E1,-4.920374751E-1,2.637332976E-1,-1.013166547E0
5.860958864E1,-5.274665952E-1,1.843231618E-1,-1.123729944E0
5.861947598E1,-5.439594984E-1,9.636115283E-2,-1.297821403E0
5.862936333E1,-5.506787896E-1,-2.702999115E-2,-1.525667429E0
5.863925067E1,-5.677825212E-1,-1.101052165E-1,-1.793218493E0
5.864913802E1,-6.154286265E-1,-7.467607409E-2,-2.072986603E0
5.865902536E1,-6.991146803E-1,8.353336155E-2,-2.347867727E0
5.866891270E1,-7.968502641E-1,3.052709103E-1,-2.606867075E0
5.867880005E1,-8.964183331E-1,4.567610323E-1,-2.799894810E0
5.868868739E1,-9.617789984E-1,5.007420182E-1,-2.893965244E0
5.869857473E1,-1.000873208E0,4.873034060E-1,-2.890300274E0
5.870846208E1,-1.010646820E0,4.469874799E-1,-2.829826355E0
5.871834942E1,-9.978190064E-1,3.895678520E-1,-2.760189772E0
5.872823677E1,-9.703308940E-1,3.046600819E-1,-2.708267689E0
5.873812411E1,-9.324583411E-1,2.582356930E-1,-2.713765383E0
5.874801145E1,-9.049702287E-1,2.301367074E-1,-2.781569242E0
5.875789880E1,-8.756495714E-1,1.507265568E-1,-2.878083229E0
5.876778614E1,-8.408312798E-1,4.016320780E-2,-2.972153664E0
5.877767348E1,-8.072346449E-1,-2.214321308E-2,-3.022243261E0
5.878756083E1,-7.632536292E-1,-8.811471611E-2,-2.996587515E0
5.879744817E1,-7.217160463E-1,-1.974563748E-1,-2.888467550E0
5.880733552E1,-6.875085831E-1,-3.605526090E-1,-2.694828987E0
5.881722286E1,-6.398624778E-1,-4.876088202E-1,-2.446214199E0
5.882711020E1,-5.604523420E-1,-3.642176688E-1,-2.206151247E0
5.883699755E1,-4.865398407E-1,-4.428642802E-3,-1.987467885E0
5.884688489E1,-4.327852726E-1,3.413109183E-1,-1.766952038E0
5.885677223E1,-3.637595475E-1,5.111264586E-1,-1.528110743E0
5.886665958E1,-2.977880239E-1,5.630484819E-1,-1.300264716E0
5.887654692E1,-2.849602401E-1,5.758762360E-1,-1.132281780E0
5.888643427E1,-2.929012477E-1,5.166240931E-1,-1.027216077E0
5.889632161E1,-2.843494117E-1,4.036173224E-1,-9.685747027E-1
5.890620895E1,-2.586938143E-1,2.979407609E-1,-9.435299635E-1
5.891609630E1,-2.293731421E-1,2.527380586E-1,-9.355889559E-1
5.892598364E1,-1.969982386E-1,2.680092454E-1,-9.337564111E-1
5.893587098E1,-1.444653720E-1,2.851129472E-1,-9.080244303E-1
5.894575833E1,-7.727217674E-2,2.985515893E-1,-8.347227573E-1
5.895564567E1,-8.857285604E-3,3.254288733E-1,-7.406523228E-1
5.896553302E1,4.245388508E-2,3.498627543E-1,-6.575770974E-1
5.897542036E1,5.344913527E-2,3.138227761E-1,-5.958815217E-1
5.898530770E1,5.100574717E-2,2.057028115E-1,-5.500679612E-1
5.899519505E1,5.650337040E-2,3.283303976E-2,-4.969242513E-1
5.900508239E1,7.177454978E-2,-1.632489264E-1,-4.107947946E-1
5.901496973E1,9.071081877E-2,-2.958027720E-1,-2.776300907E-1
5.902485708E1,1.078145429E-1,-3.758237660E-1,-1.267508119E-1
5.903474442E1,1.420219839E-1,-4.460712075E-1,-3.359660041E-3
5.904463177E1,1.768402755E-1,-5.291464329E-1,8.032641560E-2
5.905451911E1,1.988307834E-1,-6.427640319E-1,1.432436854E-1
5.906440645E1,2.385358512E-1,-7.472189069E-1,2.031067163E-1
5.907429380E1,3.295520842E-1,-8.327375054E-1,2.800734639E-1
5.908418114E1,4.505762160E-1,-9.164236188E-1,3.619270027E-1
5.909406848E1,5.458683968E-1,-9.475768209E-1,3.515425920E-1
5.910395583E1,4.908921421E-1,-8.987090588E-1,2.189887464E-1
5.911384317E1,3.368822634E-1,-7.007945180E-1,1.261399537E-1
5.912373052E1,3.075616062E-1,-3.886515796E-1,2.507528067E-1
5.913361786E1,4.438568950E-1,9.009997360E-3,5.506787896E-1
5.914350520E1,5.599178672E-1,3.058817685E-1,8.713735938E-1
5.915339255E1,5.208236575E-1,2.619007528E-1,1.059514523E0
5.916327989E1,3.962107897E-1,-6.123743951E-2,1.031415582E0
5.917316723E1,2.739650011E-1,-3.764346242E-1,8.335011005E-1
5.918305458E1,2.397575527E-1,-5.083776116E-1,5.891621709E-1
5.919294192E1,3.319954872E-1,-4.521796703E-1,3.997995257E-1
5.920282927E1,4.768426418E-1,-2.841966748E-1,3.136700690E-1
5.921271661E1,5.684697032E-1,-6.795676053E-2,3.436015844E-1
5.922260400E1,5.550310612E-1,1.091889441E-1,4.553866386E-1
5.923249135E1,4.750100970E-1,2.142546773E-1,6.074876189E-1
5.924237869E1,3.998758793E-1,2.643441558E-1,7.614210844E-1
5.925226604E1,3.759764731E-1,3.138227761E-1,8.646543026E-1
5.926215338E1,4.255314767E-1,3.755183518E-1,9.196305275E-1
5.927204072E1,5.238778591E-1,3.993414044E-1,9.568922520E-1
5.928192807E1,5.861843228E-1,3.492519259E-1,9.947647452E-1
5.929181541E1,5.593070388E-1,2.185306102E-1,1.056460381E0
5.930170276E1,5.122717619E-1,1.647760421E-1,1.111436605E0
5.931159010E1,5.055524707E-1,2.105895877E-1,1.113879919E0
5.932147744E1,5.018873811E-1,2.258607745E-1,1.069898963E0
5.933136479E1,4.670690894E-1,1.837123185E-1,1.015533566E0
5.934125213E1,4.072060585E-1,1.580567211E-1,9.764393568E-1
5.935113947E1,3.442124426E-1,1.580567211E-1,9.587247968E-1
5.936102682E1,3.210002482E-1,1.397313178E-1,9.654440880E-1
5.937091416E1,3.478775024E-1,1.275143623E-1,9.703308940E-1
5.938080156E1,3.802524209E-1,1.226275861E-1,9.171871543E-1
5.939068890E1,3.907131851E-1,8.353336155E-2,8.115105629E-1
5.940057624E1,3.986541927E-1,1.450762246E-2,7.125533223E-1
5.941046359E1,4.023192823E-1,-4.779879749E-2,6.600204706E-1
5.942035093E1,3.998758793E-1,-7.589777559E-2,6.600204706E-1
5.943023828E1,3.857500553E-1,-6.551336497E-2,7.003363967E-1
5.944012562E1,3.558185399E-1,-3.374931216E-2,7.547017932E-1
5.945001296E1,3.313846290E-1,2.122694254E-2,7.925743461E-1
5.945990031E1,3.038965166E-1,6.276455522E-2,8.060129285E-1
5.946978765E1,2.812951505E-1,7.070557028E-2,8.157865405E-1
5.947967500E1,2.580829561E-1,9.025268257E-2,8.194515705E-1
5.948956234E1,2.354816198E-1,1.336228400E-1,8.047912717E-1
5.949944973E1,2.116585821E-1,1.831014603E-1,7.864658237E-1
5.950933708E1,1.915006191E-1,2.136438340E-1,7.779139876E-1
5.951922442E1,1.878355294E-1,2.374668717E-1,7.779139876E-1
5.952911176E1,2.055501044E-1,2.472404242E-1,7.858549953E-1
5.953899911E1,2.171562016E-1,2.423536479E-1,8.066238165E-1
5.954888645E1,2.012741715E-1,2.661767006E-1,8.310576677E-1
5.955877380E1,1.713426560E-1,3.187095523E-1,8.359444737E-1
5.956866114E1,1.688992679E-1,3.907895386E-1,8.170081973E-1
5.957854848E1,1.939440072E-1,4.359922409E-1,7.724163532E-1
5.958843583E1,2.244863659E-1,4.304946065E-1,7.101099491E-1
5.959832322E1,2.428117841E-1,3.669664860E-1,6.465818286E-1
5.960821057E1,2.342599183E-1,2.698417902E-1,5.971031785E-1
5.961809791E1,2.263189107E-1,1.977618039E-1,5.757235289E-1
5.962798526E1,2.440334857E-1,1.495048702E-1,5.903838873E-1
5.963787260E1,2.812951505E-1,1.165191159E-1,6.172611713E-1
5.964775994E1,3.142809272E-1,9.880454093E-2,6.410841942E-1
5.965764729E1,3.484883606E-1,9.941539168E-2,6.667397618E-1
5.966753463E1,3.662029207E-1,1.195733473E-1,7.015580535E-1
5.967742197E1,3.747547865E-1,1.623326540E-1,7.339329720E-1
5.968730932E1,3.986541927E-1,2.331909388E-1,7.528692484E-1
